step_number,peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis,mean_temperature,max_temperature,temperature_variance
69,141,272,5.0,0.0,50.0,,,30.0,30,0.0
70,217,294,70.0,0.0,9800.0,,,30.0,30,0.0
71,205,264,73.0,0.0,10658.0,,,30.0,30,0.0
72,132,258,3.0,0.0,18.0,,,30.0,30,0.0
73,189,248,65.0,0.0,8450.0,,,30.0,30,0.0
74,176,288,0.0,-64.0,2048.0,,,30.0,30,0.0
75,182,182,0.0,0.0,,,,30.0,30,
76,169,265,36.5,0.0,2664.5,,,30.0,30,0.0
77,187,274,0.0,-100.0,5000.0,,,30.5,31,0.5
78,145,145,0.0,0.0,,,,31.0,31,
79,73,73,0.0,0.0,,,,31.0,31,
80,95,187,0.0,-3.0,4.5,,,31.0,31,0.0
81,77,138,0.0,-16.0,128.0,,,32.0,32,0.0
82,77,136,9.0,0.0,162.0,,,32.0,32,0.0
83,85,233,6.5,-9.0,44.333333333333336,1.0558318939643045,,32.0,32,0.0
84,107,1546,19.0,-3.1875,151.7516339869281,-0.5634993049368574,1.1097872558947781,32.0,32,0.0
85,64,64,0.0,0.0,,,,32.0,32,
86,202,292,56.0,0.0,6272.0,,,32.0,32,0.0
87,219,300,69.0,0.0,9522.0,,,32.0,32,0.0
88,217,301,0.0,-133.0,8844.5,,,32.0,32,0.0
89,205,284,63.0,0.0,7938.0,,,32.0,32,0.0
90,225,225,0.0,0.0,,,,32.0,32,
91,175,316,17.0,0.0,578.0,,,32.0,32,0.0
92,221,277,82.5,0.0,13612.5,,,32.0,32,0.0
93,203,318,0.0,-88.0,3872.0,,,32.0,32,0.0
94,216,352,71.5,-153.0,7326.333333333332,1.7054920314522601,,32.0,32,0.0
95,312,553,93.5,-196.0,12244.333333333334,1.7191693936416492,,32.0,32,0.0
96,214,287,0.0,-141.0,9940.5,,,32.0,32,0.0
97,109,109,0.0,0.0,,,,32.0,32,
98,64,127,0.0,-1.0,0.5,,,32.0,32,0.0
99,173,231,0.0,-115.0,6612.5,,,32.0,32,0.0
100,130,194,33.0,0.0,2178.0,,,32.0,32,0.0
101,91,149,16.5,0.0,544.5,,,32.0,32,0.0
102,58,58,0.0,0.0,,,,32.0,32,
103,121,190,26.0,0.0,1352.0,,,32.0,32,0.0
104,75,477,3.0,-2.3333333333333335,18.14285714285714,0.22442029313997489,-0.18670717341434262,32.0,32,0.0
105,71,454,2.0,-2.0,10.476190476190473,1.2108313159074875,1.7428264462809837,32.0,32,0.0
106,69,130,4.0,0.0,32.0,,,32.5,33,0.5
107,83,635,2.5,-5.0,96.52777777777777,-0.25209046715607475,-1.6996252486191925,33.0,33,0.0
108,57,57,0.0,0.0,,,,33.0,33,
109,87,963,2.0,-6.0,73.56593406593406,1.3790441536748734,0.4953601371678529,33.0,33,0.0
110,139,3584,20.333333333333332,-1.4444444444444444,226.35762483130907,0.8578769714368937,1.2247559495451448,33.0,33,0.0
111,141,200,41.0,0.0,3362.0,,,33.0,33,0.0
112,136,210,0.0,-62.0,1922.0,,,33.0,33,0.0
113,152,226,39.0,0.0,3042.0,,,33.0,33,0.0
114,162,162,0.0,0.0,,,,33.0,33,
115,157,219,0.0,-95.0,4512.5,,,33.0,33,0.0
116,130,199,30.5,0.0,1860.5,,,33.0,33,0.0
117,150,150,0.0,0.0,,,,33.0,33,
118,129,187,35.5,0.0,2520.5,,,33.0,33,0.0
119,199,301,0.0,-97.0,4704.5,,,33.0,33,0.0
120,186,186,0.0,0.0,,,,33.0,33,
121,124,231,8.5,0.0,144.5,,,33.0,33,0.0
122,197,197,0.0,0.0,,,,33.0,33,
123,150,266,17.0,0.0,578.0,,,33.0,33,0.0
124,179,179,0.0,0.0,,,,33.0,33,
125,145,263,0.0,-27.0,364.5,,,33.0,33,0.0
126,105,105,0.0,0.0,,,,33.0,33,
127,58,58,0.0,0.0,,,,33.0,33,
128,83,516,3.4,-10.5,63.23809523809524,-0.46241810932217825,-1.6425492633183367,33.0,33,0.0
129,67,67,0.0,0.0,,,,33.0,33,
130,58,115,0.5,0.0,0.5,,,33.0,33,0.0
131,69,384,2.3333333333333335,-3.6666666666666665,20.0,0.0,-1.6230000000000002,34.0,34,0.0
132,57,396,0.0,-0.16666666666666666,0.28571428571428575,-0.3741657386773782,-2.8000000000000123,34.0,34,0.0
133,74,135,0.0,-13.0,84.5,,,34.0,34,0.0
134,124,413,16.0,-13.0,411.5833333333333,-0.8652391330851065,1.0688588264168466,34.0,34,0.0
135,64,182,4.0,-2.0,17.333333333333336,-1.2933427807333906,,34.0,34,0.0
136,139,211,33.5,0.0,2244.5,,,34.0,34,0.0
137,210,273,73.5,0.0,10804.5,,,34.0,34,0.0
138,145,258,16.0,0.0,512.0,,,34.0,34,0.0
139,215,215,0.0,0.0,,,,34.0,34,
140,178,327,0.0,-29.0,420.5,,,34.0,34,0.0
141,234,234,0.0,0.0,,,,34.0,34,
142,185,314,28.0,0.0,1568.0,,,34.0,34,0.0
143,180,330,0.0,-30.0,450.0,,,34.0,34,0.0
144,182,346,9.0,0.0,162.0,,,34.0,34,0.0
145,152,256,0.0,-48.0,1152.0,,,34.0,34,0.0
146,232,232,0.0,0.0,,,,34.0,34,
