metric,mean,std,min,max
peak_pressure,4057.8,5327.7775572934725,6.0,9893.0
auc,53624.2,66167.44031867184,1521.0,163628.0
rise_gradient,2.0839521368000393,2.131328120118,0.177449168207024,4.015885947046844
descent_gradient,-18.57199577706166,36.87326330308706,-84.26495726495726,-0.0003536067892503
variance,67336.77036132797,131664.0690970121,0.1743345217721287,301581.5946876857
skewness,17.895433919180665,19.08070981764079,1.2866648652059702,47.80596231804578
kurtosis,658.0483504518379,1041.6758485514033,-0.2602126458496663,2482.978730707333
