metric,mean,std,min,max
peak_pressure,2597.0,4197.714735424503,44.0,9893.0
auc,162205.3,131592.61462350385,10977.0,373043.0
rise_gradient,2.1697375100000698,2.3969896783305567,0.1111111111111111,5.346153846153846
descent_gradient,-11.377221906029465,24.209937987652406,-54.66111111111111,-0.0007094714437743
variance,179870.07508761424,399956.80564555037,0.2833251587543242,895330.8366811951
skewness,10.713695904314857,11.18080340809545,0.1462339421692948,29.405748350171272
kurtosis,255.44281281010322,448.4223608256474,-1.2156972371312216,1053.5477015974898
