87,"{'tData_std': np.float64(0.0), 'tData_range': np.int64(0), 'tData_rate_std': np.float64(0.0), 'tData_2_std': np.float64(0.0), 'tData_2_range': np.int64(0), 'tData_2_rate_std': np.float64(0.0), 'tData_3_std': np.float64(0.0), 'tData_3_range': np.int64(0), 'tData_3_rate_std': np.float64(0.0), 'tData_4_std': np.float64(0.0), 'tData_4_range': np.int64(0), 'tData_4_rate_std': np.float64(0.0), 'pData_std': np.float64(0.0), 'pData_range': np.int64(0), 'pData_rate_std': np.float64(0.0), 'pData_2_std': np.float64(0.0), 'pData_2_range': np.int64(0), 'pData_2_rate_std': np.float64(0.0), 'pData_3_std': np.float64(0.0), 'pData_3_range': np.int64(0), 'pData_3_rate_std': np.float64(0.0), 'pData_4_std': np.float64(0.0), 'pData_4_range': np.int64(0), 'pData_4_rate_std': np.float64(0.0)}"
88,"{'tData_std': np.float64(0.0), 'tData_range': np.int64(0), 'tData_rate_std': np.float64(0.0), 'tData_2_std': np.float64(0.0), 'tData_2_range': np.int64(0), 'tData_2_rate_std': np.float64(0.0), 'tData_3_std': np.float64(0.0), 'tData_3_range': np.int64(0), 'tData_3_rate_std': np.float64(0.0), 'tData_4_std': np.float64(0.0), 'tData_4_range': np.int64(0), 'tData_4_rate_std': np.float64(0.0), 'pData_std': np.float64(0.0), 'pData_range': np.int64(0), 'pData_rate_std': np.float64(0.0), 'pData_2_std': np.float64(0.0), 'pData_2_range': np.int64(0), 'pData_2_rate_std': np.float64(0.0), 'pData_3_std': np.float64(0.0), 'pData_3_range': np.int64(0), 'pData_3_rate_std': np.float64(0.0), 'pData_4_std': np.float64(0.0), 'pData_4_range': np.int64(0), 'pData_4_rate_std': np.float64(0.0)}"
89,"{'tData_std': np.float64(0.0), 'tData_range': np.int64(0), 'tData_rate_std': np.float64(0.0), 'tData_2_std': np.float64(0.0), 'tData_2_range': np.int64(0), 'tData_2_rate_std': np.float64(0.0), 'tData_3_std': np.float64(0.0), 'tData_3_range': np.int64(0), 'tData_3_rate_std': np.float64(0.0), 'tData_4_std': np.float64(0.0), 'tData_4_range': np.int64(0), 'tData_4_rate_std': np.float64(0.0), 'pData_std': np.float64(0.0), 'pData_range': np.int64(0), 'pData_rate_std': np.float64(0.0), 'pData_2_std': np.float64(0.0), 'pData_2_range': np.int64(0), 'pData_2_rate_std': np.float64(0.0), 'pData_3_std': np.float64(0.0), 'pData_3_range': np.int64(0), 'pData_3_rate_std': np.float64(0.0), 'pData_4_std': np.float64(0.0), 'pData_4_range': np.int64(0), 'pData_4_rate_std': np.float64(0.0)}"
90,"{'tData_std': np.float64(0.0), 'tData_range': np.int64(0), 'tData_rate_std': np.float64(0.0), 'tData_2_std': np.float64(0.0), 'tData_2_range': np.int64(0), 'tData_2_rate_std': np.float64(0.0), 'tData_3_std': np.float64(0.0), 'tData_3_range': np.int64(0), 'tData_3_rate_std': np.float64(0.0), 'tData_4_std': np.float64(0.0), 'tData_4_range': np.int64(0), 'tData_4_rate_std': np.float64(0.0), 'pData_std': np.float64(0.0), 'pData_range': np.int64(0), 'pData_rate_std': np.float64(0.0), 'pData_2_std': np.float64(0.0), 'pData_2_range': np.int64(0), 'pData_2_rate_std': np.float64(0.0), 'pData_3_std': np.float64(0.0), 'pData_3_range': np.int64(0), 'pData_3_rate_std': np.float64(0.0), 'pData_4_std': np.float64(0.0), 'pData_4_range': np.int64(0), 'pData_4_rate_std': np.float64(0.0)}"
91,"{'tData_std': np.float64(0.0), 'tData_range': np.int64(0), 'tData_rate_std': np.float64(0.0), 'tData_2_std': np.float64(0.0), 'tData_2_range': np.int64(0), 'tData_2_rate_std': np.float64(0.0), 'tData_3_std': np.float64(0.0), 'tData_3_range': np.int64(0), 'tData_3_rate_std': np.float64(0.0), 'tData_4_std': np.float64(0.0), 'tData_4_range': np.int64(0), 'tData_4_rate_std': np.float64(0.0), 'pData_std': np.float64(0.0), 'pData_range': np.int64(0), 'pData_rate_std': np.float64(0.0), 'pData_2_std': np.float64(0.0), 'pData_2_range': np.int64(0), 'pData_2_rate_std': np.float64(0.0), 'pData_3_std': np.float64(0.0), 'pData_3_range': np.int64(0), 'pData_3_rate_std': np.float64(0.0), 'pData_4_std': np.float64(0.0), 'pData_4_range': np.int64(0), 'pData_4_rate_std': np.float64(0.0)}"
92,"{'tData_std': np.float64(0.0), 'tData_range': np.int64(0), 'tData_rate_std': np.float64(0.0), 'tData_2_std': np.float64(0.0), 'tData_2_range': np.int64(0), 'tData_2_rate_std': np.float64(0.0), 'tData_3_std': np.float64(0.0), 'tData_3_range': np.int64(0), 'tData_3_rate_std': np.float64(0.0), 'tData_4_std': np.float64(0.0), 'tData_4_range': np.int64(0), 'tData_4_rate_std': np.float64(0.0), 'pData_std': np.float64(0.0), 'pData_range': np.int64(0), 'pData_rate_std': np.float64(0.0), 'pData_2_std': np.float64(0.0), 'pData_2_range': np.int64(0), 'pData_2_rate_std': np.float64(0.0), 'pData_3_std': np.float64(0.0), 'pData_3_range': np.int64(0), 'pData_3_rate_std': np.float64(0.0), 'pData_4_std': np.float64(0.0), 'pData_4_range': np.int64(0), 'pData_4_rate_std': np.float64(0.0)}"
94,"{'tData_std': np.float64(0.0), 'tData_range': np.int64(0), 'tData_rate_std': np.float64(0.0), 'tData_2_std': np.float64(0.0), 'tData_2_range': np.int64(0), 'tData_2_rate_std': np.float64(0.0), 'tData_3_std': np.float64(0.0), 'tData_3_range': np.int64(0), 'tData_3_rate_std': np.float64(0.0), 'tData_4_std': np.float64(0.0), 'tData_4_range': np.int64(0), 'tData_4_rate_std': np.float64(0.0), 'pData_std': np.float64(0.0), 'pData_range': np.int64(0), 'pData_rate_std': np.float64(0.0), 'pData_2_std': np.float64(0.0), 'pData_2_range': np.int64(0), 'pData_2_rate_std': np.float64(0.0), 'pData_3_std': np.float64(0.0), 'pData_3_range': np.int64(0), 'pData_3_rate_std': np.float64(0.0), 'pData_4_std': np.float64(0.0), 'pData_4_range': np.int64(0), 'pData_4_rate_std': np.float64(0.0)}"
95,"{'tData_std': np.float64(0.0), 'tData_range': np.int64(0), 'tData_rate_std': np.float64(0.0), 'tData_2_std': np.float64(0.0), 'tData_2_range': np.int64(0), 'tData_2_rate_std': np.float64(0.0), 'tData_3_std': np.float64(0.0), 'tData_3_range': np.int64(0), 'tData_3_rate_std': np.float64(0.0), 'tData_4_std': np.float64(0.0), 'tData_4_range': np.int64(0), 'tData_4_rate_std': np.float64(0.0), 'pData_std': np.float64(0.0), 'pData_range': np.int64(0), 'pData_rate_std': np.float64(0.0), 'pData_2_std': np.float64(0.0), 'pData_2_range': np.int64(0), 'pData_2_rate_std': np.float64(0.0), 'pData_3_std': np.float64(0.0), 'pData_3_range': np.int64(0), 'pData_3_rate_std': np.float64(0.0), 'pData_4_std': np.float64(0.0), 'pData_4_range': np.int64(0), 'pData_4_rate_std': np.float64(0.0)}"
96,"{'tData_std': np.float64(18.76546024715675), 'tData_range': np.int64(45), 'tData_rate_std': np.float64(1.1211660419795588), 'tData_2_std': np.float64(18.277622972741742), 'tData_2_range': np.int64(44), 'tData_2_rate_std': np.float64(1.0868388439236127), 'tData_3_std': np.float64(18.34707119114847), 'tData_3_range': np.int64(45), 'tData_3_rate_std': np.float64(1.090819911746953), 'tData_4_std': np.float64(0.03492151478847891), 'tData_4_range': np.int64(1), 'tData_4_rate_std': np.float64(0.049446817643414874), 'pData_std': np.float64(24.800196718751682), 'pData_range': np.int64(250), 'pData_rate_std': np.float64(8.402613401819703), 'pData_2_std': np.float64(15.022604447659518), 'pData_2_range': np.int64(223), 'pData_2_rate_std': np.float64(7.600025736669845), 'pData_3_std': np.float64(18.510315831761172), 'pData_3_range': np.int64(262), 'pData_3_rate_std': np.float64(9.22882165524149), 'pData_4_std': np.float64(0.0), 'pData_4_range': np.int64(0), 'pData_4_rate_std': np.float64(0.0)}"
97,"{'tData_std': np.float64(0.29512294314613324), 'tData_range': np.int64(2), 'tData_rate_std': np.float64(0.10492080291832916), 'tData_2_std': np.float64(0.3223862732748823), 'tData_2_range': np.int64(3), 'tData_2_rate_std': np.float64(0.10492080291832916), 'tData_3_std': np.float64(0.43127560848294516), 'tData_3_range': np.int64(4), 'tData_3_rate_std': np.float64(0.1407797839615175), 'tData_4_std': np.float64(0.0), 'tData_4_range': np.int64(0), 'tData_4_rate_std': np.float64(0.0), 'pData_std': np.float64(2.3348393608444513), 'pData_range': np.int64(41), 'pData_rate_std': np.float64(2.4512875336621005), 'pData_2_std': np.float64(11.848366401704903), 'pData_2_range': np.int64(144), 'pData_2_rate_std': np.float64(7.358653391462518), 'pData_3_std': np.float64(13.641092700499494), 'pData_3_range': np.int64(159), 'pData_3_rate_std': np.float64(7.202239005756144), 'pData_4_std': np.float64(0.0), 'pData_4_range': np.int64(0), 'pData_4_rate_std': np.float64(0.0)}"
98,"{'tData_std': np.float64(0.3340354897291637), 'tData_range': np.int64(3), 'tData_rate_std': np.float64(0.16885161346866367), 'tData_2_std': np.float64(0.16831533843450183), 'tData_2_range': np.int64(3), 'tData_2_rate_std': np.float64(0.13461521823835748), 'tData_3_std': np.float64(0.16831533843450183), 'tData_3_range': np.int64(3), 'tData_3_rate_std': np.float64(0.13461521823835748), 'tData_4_std': np.float64(0.5227803808089545), 'tData_4_range': np.int64(9), 'tData_4_rate_std': np.float64(0.5629237220824123), 'pData_std': np.float64(1.404171187510816), 'pData_range': np.int64(14), 'pData_rate_std': np.float64(0.6930737731025853), 'pData_2_std': np.float64(1.429023027597722), 'pData_2_range': np.int64(15), 'pData_2_rate_std': np.float64(0.602821796913925), 'pData_3_std': np.float64(0.19574950733742888), 'pData_3_range': np.int64(2), 'pData_3_rate_std': np.float64(0.19069251784911845), 'pData_4_std': np.float64(0.0), 'pData_4_range': np.int64(0), 'pData_4_rate_std': np.float64(0.0)}"
99,"{'tData_std': np.float64(0.6841529830550022), 'tData_range': np.int64(4), 'tData_rate_std': np.float64(0.1823843010350213), 'tData_2_std': np.float64(0.7218443573286549), 'tData_2_range': np.int64(4), 'tData_2_rate_std': np.float64(0.11624299580267938), 'tData_3_std': np.float64(0.505340250654749), 'tData_3_range': np.int64(3), 'tData_3_rate_std': np.float64(0.1162429958026794), 'tData_4_std': np.float64(1.5052475610798248), 'tData_4_range': np.int64(7), 'tData_4_rate_std': np.float64(0.20132269017066737), 'pData_std': np.float64(11.483691089607206), 'pData_range': np.int64(141), 'pData_rate_std': np.float64(3.995837671338847), 'pData_2_std': np.float64(13.035767185442966), 'pData_2_range': np.int64(199), 'pData_2_rate_std': np.float64(5.22039957920756), 'pData_3_std': np.float64(7.079513556761977), 'pData_3_range': np.int64(95), 'pData_3_rate_std': np.float64(3.8306130936961873), 'pData_4_std': np.float64(0.0), 'pData_4_range': np.int64(0), 'pData_4_rate_std': np.float64(0.0)}"
100,"{'tData_std': np.float64(0.7667537807118742), 'tData_range': np.int64(2), 'tData_rate_std': np.float64(0.10352141149351815), 'tData_2_std': np.float64(0.051674146451931115), 'tData_2_range': np.int64(1), 'tData_2_rate_std': np.float64(0.07322520259382125), 'tData_3_std': np.float64(0.49318494765508314), 'tData_3_range': np.int64(1), 'tData_3_rate_std': np.float64(0.16777466900639937), 'tData_4_std': np.float64(1.022567480702218), 'tData_4_range': np.int64(24), 'tData_4_rate_std': np.float64(0.7471210504420923), 'pData_std': np.float64(2.0484890801970788), 'pData_range': np.int64(28), 'pData_rate_std': np.float64(1.7332107930754208), 'pData_2_std': np.float64(1.066428253320596), 'pData_2_range': np.int64(9), 'pData_2_rate_std': np.float64(0.6320087777568452), 'pData_3_std': np.float64(0.0), 'pData_3_range': np.int64(0), 'pData_3_rate_std': np.float64(0.0), 'pData_4_std': np.float64(14.181178336016963), 'pData_4_range': np.int64(161), 'pData_4_rate_std': np.float64(5.304406585332623)}"
101,"{'tData_std': np.float64(2.760922508216648), 'tData_range': np.int64(8), 'tData_rate_std': np.float64(0.3512558703839377), 'tData_2_std': np.float64(3.1476493991503633), 'tData_2_range': np.int64(8), 'tData_2_rate_std': np.float64(0.29918771131600774), 'tData_3_std': np.float64(2.570673379744211), 'tData_3_range': np.int64(7), 'tData_3_rate_std': np.float64(0.30787620802261756), 'tData_4_std': np.float64(1.3163542056484525), 'tData_4_range': np.int64(4), 'tData_4_rate_std': np.float64(0.2889919600250971), 'pData_std': np.float64(3.783245253167051), 'pData_range': np.int64(51), 'pData_rate_std': np.float64(1.5039383793416885), 'pData_2_std': np.float64(8.59851284877468), 'pData_2_range': np.int64(148), 'pData_2_rate_std': np.float64(6.250536843942081), 'pData_3_std': np.float64(6.2291833388995475), 'pData_3_range': np.int64(96), 'pData_3_rate_std': np.float64(3.1044035327589374), 'pData_4_std': np.float64(8.403972286740489), 'pData_4_range': np.int64(100), 'pData_4_rate_std': np.float64(8.254784051940337)}"
102,"{'tData_std': np.float64(nan), 'tData_range': np.int64(0), 'tData_rate_std': np.float64(nan), 'tData_2_std': np.float64(nan), 'tData_2_range': np.int64(0), 'tData_2_rate_std': np.float64(nan), 'tData_3_std': np.float64(nan), 'tData_3_range': np.int64(0), 'tData_3_rate_std': np.float64(nan), 'tData_4_std': np.float64(nan), 'tData_4_range': np.int64(0), 'tData_4_rate_std': np.float64(nan), 'pData_std': np.float64(nan), 'pData_range': np.int64(0), 'pData_rate_std': np.float64(nan), 'pData_2_std': np.float64(nan), 'pData_2_range': np.int64(0), 'pData_2_rate_std': np.float64(nan), 'pData_3_std': np.float64(nan), 'pData_3_range': np.int64(0), 'pData_3_rate_std': np.float64(nan), 'pData_4_std': np.float64(nan), 'pData_4_range': np.int64(0), 'pData_4_rate_std': np.float64(nan)}"
103,"{'tData_std': np.float64(0.5041008302500835), 'tData_range': np.int64(1), 'tData_rate_std': np.float64(0.14142135623730948), 'tData_2_std': np.float64(0.4826397999239062), 'tData_2_range': np.int64(1), 'tData_2_rate_std': np.float64(0.1414213562373095), 'tData_3_std': np.float64(0.0), 'tData_3_range': np.int64(0), 'tData_3_rate_std': np.float64(0.0), 'tData_4_std': np.float64(0.4826397999239062), 'tData_4_range': np.int64(1), 'tData_4_rate_std': np.float64(0.1414213562373095), 'pData_std': np.float64(0.828890115473343), 'pData_range': np.int64(2), 'pData_rate_std': np.float64(0.4932193286180591), 'pData_2_std': np.float64(0.8121624487362457), 'pData_2_range': np.int64(3), 'pData_2_rate_std': np.float64(0.6543418566056449), 'pData_3_std': np.float64(0.0), 'pData_3_range': np.int64(0), 'pData_3_rate_std': np.float64(0.0), 'pData_4_std': np.float64(0.0), 'pData_4_range': np.int64(0), 'pData_4_rate_std': np.float64(0.0)}"
104,"{'tData_std': np.float64(0.4508859997767128), 'tData_range': np.int64(2), 'tData_rate_std': np.float64(0.18912274851169367), 'tData_2_std': np.float64(0.4430980537234839), 'tData_2_range': np.int64(2), 'tData_2_rate_std': np.float64(0.1807124624864869), 'tData_3_std': np.float64(0.5591025804874521), 'tData_3_range': np.int64(3), 'tData_3_rate_std': np.float64(0.20865334649718043), 'tData_4_std': np.float64(1.0956626633973714), 'tData_4_range': np.int64(4), 'tData_4_rate_std': np.float64(0.27032042746815077), 'pData_std': np.float64(1.2502433679020655), 'pData_range': np.int64(6), 'pData_rate_std': np.float64(0.4040255834027019), 'pData_2_std': np.float64(0.8173011230361864), 'pData_2_range': np.int64(5), 'pData_2_rate_std': np.float64(0.3299318672770302), 'pData_3_std': np.float64(0.0), 'pData_3_range': np.int64(0), 'pData_3_rate_std': np.float64(0.0), 'pData_4_std': np.float64(0.0), 'pData_4_range': np.int64(0), 'pData_4_rate_std': np.float64(0.0)}"
105,"{'tData_std': np.float64(1.2835574304125295), 'tData_range': np.int64(5), 'tData_rate_std': np.float64(0.2673805334171405), 'tData_2_std': np.float64(1.2834547530407538), 'tData_2_range': np.int64(5), 'tData_2_rate_std': np.float64(0.2873605635657042), 'tData_3_std': np.float64(1.0806099820642825), 'tData_3_range': np.int64(5), 'tData_3_rate_std': np.float64(0.31008589471982667), 'tData_4_std': np.float64(1.1232118378992881), 'tData_4_range': np.int64(4), 'tData_4_rate_std': np.float64(0.2674259638028931), 'pData_std': np.float64(3.9162326220565973), 'pData_range': np.int64(37), 'pData_rate_std': np.float64(3.32516261735901), 'pData_2_std': np.float64(8.645227845073894), 'pData_2_range': np.int64(78), 'pData_2_rate_std': np.float64(8.422772474627118), 'pData_3_std': np.float64(7.5841334599667105), 'pData_3_range': np.int64(93), 'pData_3_rate_std': np.float64(3.00882385024042), 'pData_4_std': np.float64(9.60841328223682), 'pData_4_range': np.int64(95), 'pData_4_rate_std': np.float64(11.818291325922075)}"
106,"{'tData_std': np.float64(1.0059345595124378), 'tData_range': np.int64(6), 'tData_rate_std': np.float64(0.3241616940112964), 'tData_2_std': np.float64(1.1337790213031955), 'tData_2_range': np.int64(6), 'tData_2_rate_std': np.float64(0.2881565029545623), 'tData_3_std': np.float64(1.1037885030217531), 'tData_3_range': np.int64(6), 'tData_3_rate_std': np.float64(0.3203030945768268), 'tData_4_std': np.float64(0.5064417979985013), 'tData_4_range': np.int64(4), 'tData_4_rate_std': np.float64(0.316604698942844), 'pData_std': np.float64(2.0202552732410366), 'pData_range': np.int64(34), 'pData_rate_std': np.float64(2.5367523351332117), 'pData_2_std': np.float64(4.437745480584487), 'pData_2_range': np.int64(52), 'pData_2_rate_std': np.float64(5.402161625644896), 'pData_3_std': np.float64(0.0), 'pData_3_range': np.int64(0), 'pData_3_rate_std': np.float64(0.0), 'pData_4_std': np.float64(9.14925461490214), 'pData_4_range': np.int64(91), 'pData_4_rate_std': np.float64(12.281737490869157)}"
107,"{'tData_std': np.float64(0.5463378470826631), 'tData_range': np.int64(4), 'tData_rate_std': np.float64(0.13883863999954493), 'tData_2_std': np.float64(0.45717653525596785), 'tData_2_range': np.int64(3), 'tData_2_rate_std': np.float64(0.15301661122749013), 'tData_3_std': np.float64(0.4857022042316563), 'tData_3_range': np.int64(3), 'tData_3_rate_std': np.float64(0.12308379463449892), 'tData_4_std': np.float64(0.47695030853076725), 'tData_4_range': np.int64(2), 'tData_4_rate_std': np.float64(0.1617680569463081), 'pData_std': np.float64(0.6609598934220952), 'pData_range': np.int64(8), 'pData_rate_std': np.float64(0.5101795882483006), 'pData_2_std': np.float64(9.455618584253981), 'pData_2_range': np.int64(106), 'pData_2_rate_std': np.float64(4.195742711292908), 'pData_3_std': np.float64(9.22619018281861), 'pData_3_range': np.int64(101), 'pData_3_rate_std': np.float64(4.062527813000787), 'pData_4_std': np.float64(9.282361921761183), 'pData_4_range': np.int64(106), 'pData_4_rate_std': np.float64(4.650009627052447)}"
108,"{'tData_std': np.float64(0.3959047051367284), 'tData_range': np.int64(1), 'tData_rate_std': np.float64(0.0746393370862076), 'tData_2_std': np.float64(0.28056465950385046), 'tData_2_range': np.int64(1), 'tData_2_rate_std': np.float64(0.0746393370862076), 'tData_3_std': np.float64(0.3800787205238065), 'tData_3_range': np.int64(1), 'tData_3_rate_std': np.float64(0.0746393370862076), 'tData_4_std': np.float64(0.3959047051367284), 'tData_4_range': np.int64(1), 'tData_4_rate_std': np.float64(0.0746393370862076), 'pData_std': np.float64(0.7991030675244161), 'pData_range': np.int64(2), 'pData_rate_std': np.float64(0.3077458706325154), 'pData_2_std': np.float64(0.8209701563014967), 'pData_2_range': np.int64(3), 'pData_2_rate_std': np.float64(0.5006958945608437), 'pData_3_std': np.float64(0.0), 'pData_3_range': np.int64(0), 'pData_3_rate_std': np.float64(0.0), 'pData_4_std': np.float64(0.0), 'pData_4_range': np.int64(0), 'pData_4_rate_std': np.float64(0.0)}"
109,"{'tData_std': np.float64(0.4616884558162886), 'tData_range': np.int64(2), 'tData_rate_std': np.float64(0.18009006755629928), 'tData_2_std': np.float64(0.07312724241271307), 'tData_2_range': np.int64(1), 'tData_2_rate_std': np.float64(0.10397504898200727), 'tData_3_std': np.float64(0.7238036115578532), 'tData_3_range': np.int64(3), 'tData_3_rate_std': np.float64(0.2204984973401514), 'tData_4_std': np.float64(0.20290569358105387), 'tData_4_range': np.int64(1), 'tData_4_rate_std': np.float64(0.10397504898200727), 'pData_std': np.float64(0.5449176051165316), 'pData_range': np.int64(2), 'pData_rate_std': np.float64(0.38199068657044777), 'pData_2_std': np.float64(1.381969038065755), 'pData_2_range': np.int64(18), 'pData_2_rate_std': np.float64(1.3852399999998322), 'pData_3_std': np.float64(12.52075041524436), 'pData_3_range': np.int64(69), 'pData_3_rate_std': np.float64(5.406702547064378), 'pData_4_std': np.float64(0.0), 'pData_4_range': np.int64(0), 'pData_4_rate_std': np.float64(0.0)}"
110,"{'tData_std': np.float64(0.0), 'tData_range': np.int64(0), 'tData_rate_std': np.float64(0.0), 'tData_2_std': np.float64(0.0), 'tData_2_range': np.int64(0), 'tData_2_rate_std': np.float64(0.0), 'tData_3_std': np.float64(0.2983229844169684), 'tData_3_range': np.int64(1), 'tData_3_rate_std': np.float64(0.09942340522598016), 'tData_4_std': np.float64(0.9629460744688505), 'tData_4_range': np.int64(2), 'tData_4_rate_std': np.float64(0.10626131213332708), 'pData_std': np.float64(0.4850124663477873), 'pData_range': np.int64(2), 'pData_rate_std': np.float64(0.5166692950034721), 'pData_2_std': np.float64(0.25969357270338944), 'pData_2_range': np.int64(2), 'pData_2_rate_std': np.float64(0.25210579106976155), 'pData_3_std': np.float64(0.0), 'pData_3_range': np.int64(0), 'pData_3_rate_std': np.float64(0.0), 'pData_4_std': np.float64(0.0), 'pData_4_range': np.int64(0), 'pData_4_rate_std': np.float64(0.0)}"
111,"{'tData_std': np.float64(1.4921306430331878), 'tData_range': np.int64(5), 'tData_rate_std': np.float64(0.5522855285260561), 'tData_2_std': np.float64(1.4729975801233701), 'tData_2_range': np.int64(5), 'tData_2_rate_std': np.float64(0.4229576561467813), 'tData_3_std': np.float64(1.3806844342402154), 'tData_3_range': np.int64(5), 'tData_3_rate_std': np.float64(0.40109245925990794), 'tData_4_std': np.float64(1.386680362342817), 'tData_4_range': np.int64(5), 'tData_4_rate_std': np.float64(0.48264607420679695), 'pData_std': np.float64(47.33428575663759), 'pData_range': np.int64(264), 'pData_rate_std': np.float64(67.1089553537707), 'pData_2_std': np.float64(40.61617306613904), 'pData_2_range': np.int64(143), 'pData_2_rate_std': np.float64(55.37838063565548), 'pData_3_std': np.float64(9.733254932461088), 'pData_3_range': np.int64(52), 'pData_3_rate_std': np.float64(11.91560574337957), 'pData_4_std': np.float64(59.816721232983625), 'pData_4_range': np.int64(291), 'pData_4_rate_std': np.float64(86.52063233599151)}"
112,"{'tData_std': np.float64(0.0), 'tData_range': np.int64(0), 'tData_rate_std': np.float64(0.0), 'tData_2_std': np.float64(0.0), 'tData_2_range': np.int64(0), 'tData_2_rate_std': np.float64(0.0), 'tData_3_std': np.float64(0.0), 'tData_3_range': np.int64(0), 'tData_3_rate_std': np.float64(0.0), 'tData_4_std': np.float64(0.0), 'tData_4_range': np.int64(0), 'tData_4_rate_std': np.float64(0.0), 'pData_std': np.float64(2.005547860865509), 'pData_range': np.int64(13), 'pData_rate_std': np.float64(2.034584695637154), 'pData_2_std': np.float64(2.2014687475557415), 'pData_2_range': np.int64(13), 'pData_2_rate_std': np.float64(2.145845092915772), 'pData_3_std': np.float64(0.7453559924999298), 'pData_3_range': np.int64(5), 'pData_3_rate_std': np.float64(1.0783277320343843), 'pData_4_std': np.float64(0.0), 'pData_4_range': np.int64(0), 'pData_4_rate_std': np.float64(0.0)}"
113,"{'tData_std': np.float64(0.0), 'tData_range': np.int64(0), 'tData_rate_std': np.float64(0.0), 'tData_2_std': np.float64(0.0), 'tData_2_range': np.int64(0), 'tData_2_rate_std': np.float64(0.0), 'tData_3_std': np.float64(0.0), 'tData_3_range': np.int64(0), 'tData_3_rate_std': np.float64(0.0), 'tData_4_std': np.float64(0.0), 'tData_4_range': np.int64(0), 'tData_4_rate_std': np.float64(0.0), 'pData_std': np.float64(0.532163164367808), 'pData_range': np.int64(2), 'pData_rate_std': np.float64(0.40849150208295487), 'pData_2_std': np.float64(0.37272262567306363), 'pData_2_range': np.int64(1), 'pData_2_rate_std': np.float64(0.26838183903649265), 'pData_3_std': np.float64(0.5800104033122424), 'pData_3_range': np.int64(2), 'pData_3_rate_std': np.float64(0.21637302989583904), 'pData_4_std': np.float64(2557.911963451578), 'pData_4_range': np.int64(9893), 'pData_4_rate_std': np.float64(725.3842348130031)}"
114,"{'tData_std': np.float64(18.69762513212361), 'tData_range': np.int64(44), 'tData_rate_std': np.float64(1.009175008270153), 'tData_2_std': np.float64(15.494627071048852), 'tData_2_range': np.int64(50), 'tData_2_rate_std': np.float64(1.488686666010056), 'tData_3_std': np.float64(18.848308416097986), 'tData_3_range': np.int64(77), 'tData_3_rate_std': np.float64(1.2982798777056972), 'tData_4_std': np.float64(14.184325910457412), 'tData_4_range': np.int64(77), 'tData_4_rate_std': np.float64(1.820007960253182), 'pData_std': np.float64(56.70957711537379), 'pData_range': np.int64(2484), 'pData_rate_std': np.float64(51.4552404814455), 'pData_2_std': np.float64(59.396625991916004), 'pData_2_range': np.int64(2625), 'pData_2_rate_std': np.float64(54.267526998194654), 'pData_3_std': np.float64(180.2170857639538), 'pData_3_range': np.int64(9893), 'pData_3_rate_std': np.float64(188.24116108292725), 'pData_4_std': np.float64(104.85905436706902), 'pData_4_range': np.int64(5255), 'pData_4_rate_std': np.float64(125.04193761246623)}"
115,"{'tData_std': np.float64(0.0), 'tData_range': np.int64(0), 'tData_rate_std': np.float64(0.0), 'tData_2_std': np.float64(0.0), 'tData_2_range': np.int64(0), 'tData_2_rate_std': np.float64(0.0), 'tData_3_std': np.float64(0.0), 'tData_3_range': np.int64(0), 'tData_3_rate_std': np.float64(0.0), 'tData_4_std': np.float64(0.0), 'tData_4_range': np.int64(0), 'tData_4_rate_std': np.float64(0.0), 'pData_std': np.float64(0.7014783543394374), 'pData_range': np.int64(3), 'pData_rate_std': np.float64(0.5324466605117775), 'pData_2_std': np.float64(0.5094249130852176), 'pData_2_range': np.int64(2), 'pData_2_rate_std': np.float64(0.46231158803309136), 'pData_3_std': np.float64(0.0), 'pData_3_range': np.int64(0), 'pData_3_rate_std': np.float64(0.0), 'pData_4_std': np.float64(0.0), 'pData_4_range': np.int64(0), 'pData_4_rate_std': np.float64(0.0)}"
116,"{'tData_std': np.float64(0.5722787934638754), 'tData_range': np.int64(2), 'tData_rate_std': np.float64(0.07168300769719169), 'tData_2_std': np.float64(9.292435974265386), 'tData_2_range': np.int64(95), 'tData_2_rate_std': np.float64(5.645330061171937), 'tData_3_std': np.float64(2.2423475035718754), 'tData_3_range': np.int64(33), 'tData_3_rate_std': np.float64(0.9792151407077948), 'tData_4_std': np.float64(0.7306461254394365), 'tData_4_range': np.int64(4), 'tData_4_rate_std': np.float64(0.14922335751594534), 'pData_std': np.float64(6.782076321442928), 'pData_range': np.int64(193), 'pData_rate_std': np.float64(6.078957704473783), 'pData_2_std': np.float64(1052.7910118724644), 'pData_2_range': np.int64(9888), 'pData_2_rate_std': np.float64(536.978230037625), 'pData_3_std': np.float64(5.045167429449543), 'pData_3_range': np.int64(118), 'pData_3_rate_std': np.float64(4.5836040272170635), 'pData_4_std': np.float64(8.774593884504487), 'pData_4_range': np.int64(298), 'pData_4_rate_std': np.float64(11.651832900450346)}"
