metric,mean,std
peak_pressure,384.4179104477612,1683.6812945128713
auc,9612.970149253732,21838.50308599411
rise_gradient,0.8389472234906223,1.370658923728869
descent_gradient,-1.9146298268890833,10.353928192621385
variance,5257.201652327988,36966.585261064945
skewness,7.615381364341529,7.428122664231912
kurtosis,123.60903458857558,310.5263717430297
